0.9094 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
224.5283 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=17, pos=array([-0.48896248,  0.2233511 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5296 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=299, pos=array([ 0.2398706 , -0.00728499]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5309 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=224, pos=array([0.19554746, 0.11222332]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5322 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=310, pos=array([-0.22929053,  0.23977718]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5336 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=297, pos=array([0.01908112, 0.27425598]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5348 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=230, pos=array([-0.42186131,  0.43899459]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5360 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=35, pos=array([-0.47119415, -0.35033195]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5372 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=14, pos=array([0.25174984, 0.2437215 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5383 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=64, pos=array([-0.08731806, -0.35213097]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
224.5390 	DATA 	Mouse:  Left button up, pos=(1059,763)
224.5470 	EXP 	fixation: autoDraw = False
224.5470 	EXP 	target: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = False
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	distr: autoDraw = True
224.5470 	EXP 	fixation: autoDraw = True
224.5470 	EXP 	target: autoDraw = True
226.1714 	DATA 	Mouse: Left button down, pos=(646,188)
226.1752 	EXP 	New trial (rep=123, index=0): None
226.1771 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=62, pos=array([0.06081523, 0.04486131]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
226.1784 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=279, pos=array([-0.23215245,  0.1156471 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
226.1798 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=152, pos=array([-0.25084589, -0.42172235]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
226.1810 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=262, pos=array([-0.33142012,  0.19276391]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
226.1823 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=153, pos=array([-0.0504341 , -0.28100925]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
226.1885 	EXP 	fixation: autoDraw = False
226.1885 	EXP 	target: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = False
226.1885 	EXP 	distr: autoDraw = True
226.1885 	EXP 	distr: autoDraw = True
226.1885 	EXP 	distr: autoDraw = True
226.1885 	EXP 	distr: autoDraw = True
226.1885 	EXP 	distr: autoDraw = True
226.1885 	EXP 	fixation: autoDraw = True
226.1885 	EXP 	target: autoDraw = True
226.2208 	DATA 	Mouse:  Left button up, pos=(646,188)
227.6566 	DATA 	Mouse: Left button down, pos=(834,233)
227.6637 	DATA 	Mouse:  Left button up, pos=(834,233)
227.6671 	EXP 	New trial (rep=124, index=0): None
227.6691 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=308, pos=array([ 0.47466848, -0.1034017 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6706 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=311, pos=array([ 0.37955581, -0.46480724]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6719 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=21, pos=array([0.49783033, 0.26512278]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6732 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=55, pos=array([-0.0706538 ,  0.24680711]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6744 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=225, pos=array([-0.20278885,  0.16738528]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6759 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=19, pos=array([ 0.18146355, -0.20079233]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6771 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=252, pos=array([-0.38932824,  0.39845565]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6784 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=202, pos=array([0.21488301, 0.39153495]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6797 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=279, pos=array([-0.28185332, -0.37391288]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6809 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=120, pos=array([0.24017621, 0.03769773]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
227.6886 	EXP 	fixation: autoDraw = False
227.6886 	EXP 	target: autoDraw = False
227.6886 	EXP 	distr: autoDraw = False
227.6886 	EXP 	distr: autoDraw = False
227.6886 	EXP 	distr: autoDraw = False
227.6886 	EXP 	distr: autoDraw = False
227.6886 	EXP 	distr: autoDraw = False
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	distr: autoDraw = True
227.6886 	EXP 	fixation: autoDraw = True
227.6886 	EXP 	target: autoDraw = True
229.2637 	DATA 	Mouse: Left button down, pos=(399,66)
229.2675 	EXP 	New trial (rep=125, index=0): None
229.2695 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=234, pos=array([ 0.09366066, -0.11581475]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
